model,dataset,ablation,seed,variant,block_len,n_windows,test_stride,MAE,RMSE,MAE_T,RMSE_T,MAE_RH,RMSE_RH,MAE_P,RMSE_P,MAE_WS,RMSE_WS
PatchTST,beijing_aotizhongxin,full,4,none,16,3448,2,4.321122646331787,8.273226737976074,2.089923620223999,2.7466042041778564,11.93046760559082,15.8844633102417,2.563753128051758,3.597059488296509,0.7003467679023743,0.9931080341339112
PatchTST,beijing_aotizhongxin,full,4,A_end,16,3448,2,6.469320774078369,11.697247505187988,3.3575313091278076,4.20677375793457,17.61081886291504,22.358182907104492,4.051137924194336,5.317383289337158,0.8578000068664551,1.2010350227355957
PatchTST,beijing_aotizhongxin,full,4,B_start,16,3448,2,4.427055358886719,8.433223724365234,2.126905679702759,2.780935525894165,12.28097438812256,16.20599937438965,2.588796854019165,3.617891311645508,0.711542010307312,1.0098860263824463
TFT,beijing_aotizhongxin,full,0,none,16,3448,2,4.454642295837402,8.1993989944458,2.836836338043213,3.667433977127075,11.781064987182615,15.57369899749756,2.495426654815674,3.4608821868896484,0.7052378058433533,0.976060688495636
TFT,beijing_aotizhongxin,full,0,A_end,16,3448,2,7.898159027099609,13.83792495727539,4.952829837799072,6.069334506988525,21.393800735473633,26.343421936035156,4.340677738189697,5.7996134757995605,0.9053303003311156,1.2265509366989136
TFT,beijing_aotizhongxin,full,0,B_start,16,3448,2,4.619296073913574,8.487202644348145,2.874857187271118,3.7035903930664062,12.330867767333984,16.15736961364746,2.545626640319824,3.51524019241333,0.7258350849151611,0.9981885552406312
TFT,beijing_aotizhongxin,full,1,none,16,3448,2,4.768396854400635,8.554553985595703,3.0621702671051025,3.885563611984253,12.141514778137209,16.05297088623047,3.17002010345459,4.356044292449951,0.6998825073242188,0.9752023220062256
TFT,beijing_aotizhongxin,full,1,A_end,16,3448,2,8.136733055114746,14.024301528930664,5.192018508911133,6.359501838684082,21.48491668701172,26.470272064208984,4.946415424346924,6.636523723602295,0.923586130142212,1.2498810291290283
TFT,beijing_aotizhongxin,full,1,B_start,16,3448,2,4.935260772705078,8.791240692138672,3.103015899658203,3.954784154891968,12.714091300964355,16.52322769165039,3.20523452758789,4.415276527404785,0.7186989188194275,0.9958181381225586
TFT,beijing_aotizhongxin,full,2,none,16,3448,2,4.5155534744262695,8.303712844848633,2.874164581298828,3.6875345706939697,11.696609497070312,15.71396541595459,2.7804617881774902,3.785006284713745,0.71097731590271,0.9765687584877014
TFT,beijing_aotizhongxin,full,2,A_end,16,3448,2,8.183897018432617,14.336691856384276,5.196091651916504,6.272225379943848,22.454689025878903,27.40507125854492,4.149225234985352,5.49786901473999,0.935577392578125,1.2481013536453247
TFT,beijing_aotizhongxin,full,2,B_start,16,3448,2,4.632072925567627,8.434024810791016,2.887212038040161,3.7135956287384033,12.04977798461914,15.961902618408203,2.863610029220581,3.8691680431365967,0.7276896238327026,0.9937219619750975
TFT,beijing_aotizhongxin,full,3,none,16,3448,2,4.827613353729248,8.517450332641602,2.844137191772461,3.694082260131836,12.29538345336914,15.941862106323242,3.4720242023468018,4.629406452178955,0.6989096999168396,0.9834553599357604
TFT,beijing_aotizhongxin,full,3,A_end,16,3448,2,8.104656219482422,13.957768440246582,5.299331188201904,6.390390872955322,21.933374404907227,26.55447578430176,4.261256694793701,5.634610652923584,0.92465740442276,1.245426058769226
TFT,beijing_aotizhongxin,full,3,B_start,16,3448,2,4.955015659332275,8.710296630859375,2.8817856311798096,3.735546588897705,12.60091781616211,16.2939395904541,3.624985933303833,4.79939079284668,0.7123727202415466,0.9980430603027344
TFT,beijing_aotizhongxin,full,4,none,16,3448,2,4.816200256347656,8.589747428894043,3.2020952701568604,4.054374694824219,12.488994598388672,16.197284698486328,2.877030849456787,3.921869993209839,0.6966837048530579,0.9818255305290222
TFT,beijing_aotizhongxin,full,4,A_end,16,3448,2,8.02621841430664,13.96473789215088,5.168399810791016,6.292555809020996,21.62092399597168,26.54424285888672,4.394392013549805,5.856977462768555,0.9211599230766296,1.2483259439468384
TFT,beijing_aotizhongxin,full,4,B_start,16,3448,2,4.929671287536621,8.802754402160645,3.185572624206543,4.061728477478027,12.927116394042969,16.643646240234375,2.8919949531555176,3.929698944091797,0.7140020728111267,1.0014183521270752
TimesNet,beijing_aotizhongxin,full,0,none,16,3448,2,4.400803565979004,8.169205665588379,2.862774610519409,3.6560311317443848,11.482508659362791,15.474726676940918,2.580448865890503,3.62855076789856,0.6774839758872986,0.9713941216468812
TimesNet,beijing_aotizhongxin,full,0,A_end,16,3448,2,6.105792999267578,10.922895431518556,3.416290283203125,4.346690654754639,15.86029815673828,20.57758331298828,4.369967937469482,5.802204608917236,0.7766169905662537,1.114629864692688
TimesNet,beijing_aotizhongxin,full,0,B_start,16,3448,2,4.509158611297607,8.346138954162598,2.8668689727783203,3.671807050704956,11.871278762817385,15.832633018493652,2.6060519218444824,3.6737565994262695,0.6924339532852173,0.9906287789344788
TimesNet,beijing_aotizhongxin,full,1,none,16,3448,2,4.449949264526367,8.265624046325684,2.683197021484375,3.45109486579895,11.746131896972656,15.6985445022583,2.688598155975342,3.7373299598693848,0.6818671822547913,0.9798629879951476
TimesNet,beijing_aotizhongxin,full,1,A_end,16,3448,2,6.0516228675842285,10.937485694885254,3.1777143478393555,4.043168067932129,16.047143936157227,20.7204647064209,4.214649200439453,5.623197078704834,0.7669808864593506,1.099674940109253
TimesNet,beijing_aotizhongxin,full,1,B_start,16,3448,2,4.640851020812988,8.606185913085938,2.7143197059631348,3.4759223461151123,12.429916381835938,16.39954948425293,2.7189791202545166,3.77240538597107,0.700190007686615,1.0037280321121216
TimesNet,beijing_aotizhongxin,full,2,none,16,3448,2,4.440983295440674,8.308533668518066,2.679731845855713,3.46396803855896,11.719347953796388,15.79819107055664,2.678704023361206,3.6848254203796382,0.6861491799354553,0.9833952784538268
TimesNet,beijing_aotizhongxin,full,2,A_end,16,3448,2,6.180646896362305,11.335062980651855,3.122208833694458,4.0055646896362305,16.770280838012695,21.626689910888672,4.025231838226318,5.373556613922119,0.8048627376556396,1.1407557725906372
TimesNet,beijing_aotizhongxin,full,2,B_start,16,3448,2,4.5552239418029785,8.47475814819336,2.7128584384918213,3.5109496116638184,12.106396675109863,16.123130798339844,2.704338550567627,3.7426369190216064,0.6973007917404175,0.9983075261116028
TimesNet,beijing_aotizhongxin,full,3,none,16,3448,2,4.381758213043213,8.300897598266602,2.6379857063293457,3.3981924057006836,11.690945625305176,15.829379081726074,2.5101306438446045,3.5412375926971436,0.6879700422286987,0.9809322357177734
TimesNet,beijing_aotizhongxin,full,3,A_end,16,3448,2,6.231344699859619,11.37154769897461,3.330268144607544,4.2336745262146,16.63212776184082,21.62538146972656,4.171115398406982,5.513971328735352,0.7918683290481567,1.124036192893982
TimesNet,beijing_aotizhongxin,full,3,B_start,16,3448,2,4.487340450286865,8.447768211364746,2.629194498062134,3.3913285732269287,12.068371772766112,16.12554168701172,2.551259279251098,3.596235990524292,0.7005361914634705,0.996017038822174
TimesNet,beijing_aotizhongxin,full,4,none,16,3448,2,4.457939147949219,8.331136703491211,2.704599142074585,3.5312659740448,11.804879188537598,15.827958106994627,2.6369996070861816,3.698398351669311,0.6852790117263794,0.9793465733528136
TimesNet,beijing_aotizhongxin,full,4,A_end,16,3448,2,5.981357097625732,10.85854148864746,3.0704944133758545,3.9579107761383057,15.886871337890623,20.5654296875,4.183199882507324,5.638484001159668,0.7848616242408752,1.1123603582382202
TimesNet,beijing_aotizhongxin,full,4,B_start,16,3448,2,4.640063762664795,8.602794647216797,2.76169753074646,3.5984809398651123,12.40777587890625,16.36952018737793,2.687791585922241,3.75830602645874,0.7029902338981628,0.9985924363136292
Transformer,beijing_aotizhongxin,full,0,none,16,3448,2,5.041987419128418,9.110721588134766,3.622581243515014,4.587705135345459,12.838058471679688,17.160390853881836,3.0142505168914795,3.939940929412842,0.693058967590332,0.9858333468437196
Transformer,beijing_aotizhongxin,full,0,A_end,16,3448,2,7.153064250946045,12.57151699066162,4.818650722503662,5.946915626525879,19.046977996826172,23.857423782348633,3.939783573150635,5.132853984832764,0.8068463206291199,1.1329152584075928
Transformer,beijing_aotizhongxin,full,0,B_start,16,3448,2,5.040401935577393,9.066704750061035,3.604466199874878,4.55972957611084,12.826398849487305,17.06858253479004,3.037641763687134,3.964531898498535,0.6931021809577942,0.9876452684402466
Transformer,beijing_aotizhongxin,full,1,none,16,3448,2,4.984419822692871,8.918450355529785,3.4539618492126465,4.529514312744141,12.643915176391602,16.736894607543945,3.149296283721924,4.069119930267334,0.6905048489570618,0.9782885909080504
Transformer,beijing_aotizhongxin,full,1,A_end,16,3448,2,7.363574504852295,12.906733512878418,4.905717372894287,6.125281810760498,19.699094772338867,24.513351440429688,3.994560956954956,5.152550220489502,0.854921817779541,1.1674015522003174
Transformer,beijing_aotizhongxin,full,1,B_start,16,3448,2,4.951316833496094,8.840317726135254,3.4259591102600098,4.48927640914917,12.532196044921877,16.57834815979004,3.159822463989258,4.0814738273620605,0.6872884631156921,0.9753353595733644
Transformer,beijing_aotizhongxin,full,2,none,16,3448,2,4.982868194580078,8.933188438415527,3.5711817741394043,4.511004447937012,12.63681411743164,16.790206909179688,3.040330648422241,4.001046180725098,0.6831449270248413,0.9689483046531676
Transformer,beijing_aotizhongxin,full,2,A_end,16,3448,2,7.020699501037598,12.460637092590332,4.446220874786377,5.5649333000183105,18.8707275390625,23.70699691772461,3.959209442138672,5.178683280944824,0.8066418766975403,1.1228814125061035
Transformer,beijing_aotizhongxin,full,2,B_start,16,3448,2,5.0026164054870605,8.926925659179688,3.5252649784088135,4.437021732330322,12.738242149353027,16.790891647338867,3.0622012615203857,4.0240654945373535,0.6847560405731201,0.9724562168121338
Transformer,beijing_aotizhongxin,full,3,none,16,3448,2,4.93124532699585,9.112558364868164,3.3584165573120117,4.456291198730469,12.743125915527344,17.212766647338867,2.9331090450286865,3.881158590316773,0.6903297305107117,0.9765334725379944
Transformer,beijing_aotizhongxin,full,3,A_end,16,3448,2,6.350412845611572,11.36887550354004,3.860013961791992,4.8555450439453125,16.90043067932129,21.602941513061523,3.870968818664551,5.056685447692871,0.7702394723892212,1.0824681520462036
Transformer,beijing_aotizhongxin,full,3,B_start,16,3448,2,4.900764465332031,8.98100757598877,3.3056697845458984,4.349765300750732,12.647387504577637,16.95521354675293,2.9627578258514404,3.9097304344177246,0.687244713306427,0.9737840294837952
Transformer,beijing_aotizhongxin,full,4,none,16,3448,2,4.9279398918151855,8.701398849487305,3.463869094848633,4.357316493988037,12.40987491607666,16.322113037109375,3.138622522354126,4.062613487243652,0.699391782283783,0.9772493839263916
Transformer,beijing_aotizhongxin,full,4,A_end,16,3448,2,6.995397567749023,12.274602890014648,4.451938629150391,5.479948997497559,18.714496612548828,23.342241287231445,3.9778687953948975,5.145980358123779,0.8372877240180969,1.1368005275726318
Transformer,beijing_aotizhongxin,full,4,B_start,16,3448,2,4.932931423187256,8.721214294433594,3.455686092376709,4.350076198577881,12.440752983093262,16.365367889404297,3.135552883148194,4.066206932067871,0.6997316479682922,0.9776528477668762
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,0,none,16,3448,2,4.188685894012451,8.265629768371582,2.059526205062866,2.694307327270508,11.748005867004396,15.970358848571776,2.2804744243621826,3.1765801906585693,0.6667388677597046,0.938218355178833
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,0,A_end,16,3448,2,6.500909328460693,11.80284023284912,3.4282448291778564,4.28903341293335,17.71097183227539,22.568077087402344,4.084683895111084,5.325406551361084,0.7797374129295349,1.0744032859802246
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,0,B_start,16,3448,2,4.200492858886719,8.278230667114258,2.065753698348999,2.6991748809814453,11.781161308288574,15.994763374328612,2.2868220806121826,3.180415630340576,0.6682351231575012,0.9398841261863708
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,1,none,16,3448,2,4.188393592834473,8.240245819091797,2.0711562633514404,2.6294264793395996,11.773611068725586,15.94166088104248,2.245298385620117,3.108729362487793,0.6635088920593262,0.9444692134857178
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,1,A_end,16,3448,2,6.54559850692749,11.956887245178224,3.2998640537261963,4.1200127601623535,18.105531692504883,22.957050323486328,3.975011110305786,5.159841060638428,0.8019896745681763,1.115376591682434
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,1,B_start,16,3448,2,4.210407733917236,8.276683807373047,2.066044569015503,2.623410701751709,11.84078311920166,16.013856887817383,2.267927408218384,3.1284494400024414,0.6668761968612671,0.949185311794281
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,2,none,16,3448,2,4.1523756980896,8.2020845413208,2.0203561782836914,2.6358587741851807,11.70975399017334,15.86049461364746,2.2198731899261475,3.1154468059539795,0.6595165729522705,0.9421747326850892
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,2,A_end,16,3448,2,7.012968063354492,12.803650856018066,3.379115104675293,4.242233753204346,19.657716751098633,24.62261962890625,4.2009053230285645,5.4944000244140625,0.8141331672668457,1.129488825798035
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,2,B_start,16,3448,2,4.172418594360352,8.237346649169922,2.0390684604644775,2.656161069869995,11.773752212524414,15.930866241455078,2.2165141105651855,3.1109678745269775,0.6603386998176575,0.943211793899536
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,3,none,16,3448,2,4.11160945892334,8.247673988342285,1.969527006149292,2.5637006759643555,11.572189331054688,15.966496467590332,2.2337429523468018,3.113121271133423,0.670981228351593,0.9504876732826232
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,3,A_end,16,3448,2,6.390780448913574,11.676674842834473,3.220073699951172,4.044935703277588,17.49282455444336,22.35382843017578,4.079812049865723,5.305029392242432,0.7704141736030579,1.0865399837493896
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,3,B_start,16,3448,2,4.117763042449951,8.256573677062988,1.9694193601608276,2.5627152919769287,11.588876724243164,15.984553337097168,2.240006923675537,3.1150033473968506,0.672748327255249,0.9525300860404968
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,4,none,16,3448,2,4.109543800354004,8.142251014709473,1.968926787376404,2.5912106037139893,11.529082298278809,15.73628044128418,2.265047073364258,3.149211883544922,0.6751188039779663,0.9605141282081604
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,4,A_end,16,3448,2,6.735845565795898,12.405330657958984,3.1156604290008545,3.9554622173309326,18.728591918945312,23.83517074584961,4.284501075744629,5.523883819580078,0.8146274089813232,1.137860655784607
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,4,B_start,16,3448,2,4.134674549102783,8.193866729736328,1.981791615486145,2.601085662841797,11.598166465759276,15.839818000793455,2.279773235321045,3.156653642654419,0.6789689660072327,0.9632335901260376
iTransformer,beijing_aotizhongxin,full,0,none,16,3448,2,4.255542755126953,8.241849899291992,2.0436105728149414,2.690528154373169,11.525236129760742,15.77968692779541,2.7389020919799805,3.803936719894409,0.7144225239753723,1.0024749040603638
iTransformer,beijing_aotizhongxin,full,0,A_end,16,3448,2,6.24765682220459,11.499123573303224,2.8775269985198975,3.639938116073608,17.106489181518555,22.016597747802734,4.144757270812988,5.433719635009766,0.8618566989898682,1.1892417669296265
iTransformer,beijing_aotizhongxin,full,0,B_start,16,3448,2,4.349642753601074,8.420341491699219,1.9912662506103516,2.6086456775665283,11.904492378234863,16.149639129638672,2.7914159297943115,3.869729042053222,0.7113988995552063,1.008933186531067
iTransformer,beijing_aotizhongxin,full,1,none,16,3448,2,4.236619472503662,8.221831321716309,2.035870313644409,2.683919668197632,11.47072696685791,15.732414245605469,2.7290048599243164,3.830446481704712,0.7108731865882874,1.0047141313552856
iTransformer,beijing_aotizhongxin,full,1,A_end,16,3448,2,6.122844696044922,11.226778984069824,2.8882787227630615,3.653892755508423,16.67510414123535,21.465545654296875,4.077231407165527,5.351745128631592,0.8507632613182068,1.1834312677383425
iTransformer,beijing_aotizhongxin,full,1,B_start,16,3448,2,4.338464260101318,8.398630142211914,2.0060439109802246,2.6420822143554688,11.865036964416504,16.096805572509766,2.769796371459961,3.877220392227173,0.7129805684089661,1.013585925102234
iTransformer,beijing_aotizhongxin,full,2,none,16,3448,2,4.244722366333008,8.291231155395508,2.0427420139312744,2.678234815597534,11.573042869567873,15.900506019592283,2.648926258087158,3.7374324798583984,0.714179277420044,1.005324125289917
iTransformer,beijing_aotizhongxin,full,2,A_end,16,3448,2,6.2595343589782715,11.53656768798828,2.95328426361084,3.741880416870117,17.186447143554688,22.10479736328125,4.02500581741333,5.318145751953125,0.8733991980552673,1.2096046209335327
iTransformer,beijing_aotizhongxin,full,2,B_start,16,3448,2,4.364528656005859,8.508329391479492,2.0201876163482666,2.643164873123169,12.013452529907228,16.340608596801758,2.706927537918091,3.811733484268189,0.7175477743148804,1.0175964832305908
iTransformer,beijing_aotizhongxin,full,3,none,16,3448,2,4.236316204071045,8.275629043579102,1.978083610534668,2.6021623611450195,11.532918930053713,15.868145942687988,2.717501640319824,3.789596319198608,0.7167618870735168,1.006860852241516
iTransformer,beijing_aotizhongxin,full,3,A_end,16,3448,2,6.294429302215576,11.601861953735352,2.9135491847991943,3.6813981533050537,17.30054473876953,22.23746109008789,4.086461544036865,5.373976707458496,0.8771606087684631,1.214799880981445
iTransformer,beijing_aotizhongxin,full,3,B_start,16,3448,2,4.347571849822998,8.474907875061035,1.9920241832733152,2.6105222702026367,11.913566589355469,16.267475128173828,2.7643492221832275,3.84830904006958,0.7203488349914551,1.020399570465088
iTransformer,beijing_aotizhongxin,full,4,none,16,3448,2,4.276626110076904,8.292162895202637,2.0747628211975098,2.727018117904663,11.60125732421875,15.883606910705566,2.7096564769744873,3.7817037105560303,0.7208291292190552,1.006488800048828
iTransformer,beijing_aotizhongxin,full,4,A_end,16,3448,2,6.321593284606934,11.646354675292969,2.957042694091797,3.7428812980651855,17.354867935180664,22.32032585144043,4.094869136810303,5.374020099639893,0.8795919418334961,1.209966063499451
iTransformer,beijing_aotizhongxin,full,4,B_start,16,3448,2,4.368758678436279,8.478041648864746,2.0294530391693115,2.6637775897979736,11.966422080993652,16.267789840698242,2.7567286491394043,3.8388280868530273,0.7224249243736267,1.0175762176513672
Autoformer,jena,full_normon,0,none,16,2782,5,3.888248443603515,6.169887065887451,2.6736795902252197,3.437585830688477,8.224198341369629,10.681822776794434,3.6942193508148193,4.957579135894775,0.9608992338180542,1.3319528102874756
Autoformer,jena,full_normon,0,A_end,16,2782,5,4.972167491912842,7.672019481658936,3.2938008308410645,4.1738996505737305,10.154226303100586,12.916769981384276,5.366379737854004,6.999942302703857,1.074260711669922,1.475109577178955
Autoformer,jena,full_normon,0,B_start,16,2782,5,4.064939498901367,6.419807434082031,2.8107335567474365,3.5782344341278076,8.645479202270508,11.127538681030272,3.8261711597442623,5.135165691375732,0.9773741960525512,1.3637877702713013
Autoformer,jena,full_normon,1,none,16,2782,5,3.840195655822754,6.105037689208984,2.754347324371338,3.5227842330932617,8.173406600952148,10.593131065368652,3.4939560890197754,4.760499000549316,0.939072847366333,1.3413299322128296
Autoformer,jena,full_normon,1,A_end,16,2782,5,4.943271160125732,7.619207859039307,3.44278621673584,4.382618427276611,10.09679889678955,12.762323379516602,5.1934814453125,6.927396297454834,1.0400171279907229,1.4615826606750488
Autoformer,jena,full_normon,1,B_start,16,2782,5,3.963914632797241,6.335612773895264,2.777303457260132,3.5713701248168945,8.551708221435547,11.03834629058838,3.57021164894104,4.909927845001221,0.95643413066864,1.3611785173416138
Autoformer,jena,full_normon,2,none,16,2782,5,3.968435049057007,6.272205829620361,2.7368834018707275,3.481083631515503,8.4827241897583,10.864994049072266,3.7134108543396,5.037734031677246,0.940723478794098,1.3481240272521973
Autoformer,jena,full_normon,2,A_end,16,2782,5,4.892910480499268,7.54205322265625,3.343674659729004,4.235898971557617,10.01280117034912,12.665553092956545,5.191190242767334,6.8609113693237305,1.0239753723144531,1.4488190412521362
Autoformer,jena,full_normon,2,B_start,16,2782,5,4.081576347351074,6.4348063468933105,2.9235332012176514,3.6862456798553462,8.652658462524414,11.12135410308838,3.7896924018859863,5.147680282592773,0.9604198932647704,1.3621324300765991
Autoformer,jena,full_normon,3,none,16,2782,5,3.902872323989868,6.261738300323486,2.635162115097046,3.3682730197906494,8.499651908874512,10.910721778869627,3.526312828063965,4.963162422180176,0.9503604173660278,1.347347617149353
Autoformer,jena,full_normon,3,A_end,16,2782,5,5.169292449951172,8.023682594299316,3.510204792022705,4.4364542961120605,10.785931587219238,13.675132751464844,5.2921857833862305,6.965944766998291,1.0888516902923584,1.517301321029663
Autoformer,jena,full_normon,3,B_start,16,2782,5,4.035574436187744,6.412627696990967,2.751237392425537,3.49304461479187,8.675098419189453,11.184420585632324,3.752984762191773,5.030397415161133,0.9629751443862916,1.374643325805664
Autoformer,jena,full_normon,4,none,16,2782,5,3.9173874855041504,6.216757774353027,2.847728729248047,3.601384401321411,8.420480728149414,10.858360290527344,3.443044900894165,4.678030014038086,0.958296835422516,1.354392170906067
Autoformer,jena,full_normon,4,A_end,16,2782,5,5.081274509429932,7.796524047851563,3.750643730163574,4.68760347366333,10.42273998260498,13.204448699951172,5.088453769683838,6.6774678230285645,1.063260793685913,1.491138577461243
Autoformer,jena,full_normon,4,B_start,16,2782,5,4.116722583770752,6.5208964347839355,2.9514806270599365,3.7175095081329346,8.922018051147461,11.407692909240724,3.617233276367187,4.922414779663086,0.976160764694214,1.3794432878494265
LSTM,jena,full_normoff,0,none,16,2782,5,3.365481376647949,5.497907638549805,2.7817442417144775,3.4463257789611816,7.4368720054626465,9.800561904907228,2.3902945518493652,3.3916683197021484,0.8530144095420837,1.2150602340698242
LSTM,jena,full_normoff,0,A_end,16,2782,5,6.004006385803223,9.72970962524414,4.350708961486816,5.401871681213379,14.019890785217283,17.7008056640625,4.479464530944824,5.807178020477295,1.1659564971923828,1.5642703771591189
LSTM,jena,full_normoff,0,B_start,16,2782,5,3.3669042587280273,5.49900484085083,2.783839702606201,3.448434352874756,7.437796592712402,9.800880432128906,2.393077850341797,3.3957743644714355,0.8529016375541687,1.214884638786316
LSTM,jena,full_normoff,1,none,16,2782,5,3.3012278079986572,5.420376300811768,2.707650661468506,3.365077018737793,7.258573532104492,9.668437004089355,2.386237859725952,3.353637218475342,0.8524489998817444,1.213520050048828
LSTM,jena,full_normoff,1,A_end,16,2782,5,6.036813735961914,9.939760208129885,4.318554401397705,5.360904216766357,14.193486213684082,18.17606544494629,4.452503204345703,5.794381618499756,1.1827081441879272,1.5848733186721802
LSTM,jena,full_normoff,1,B_start,16,2782,5,3.3013296127319336,5.42047119140625,2.708345890045166,3.3657033443450928,7.258176326751709,9.668367385864258,2.386297702789306,3.3538031578063965,0.8524975180625916,1.213564157485962
LSTM,jena,full_normoff,2,none,16,2782,5,3.3139584064483643,5.359355926513672,2.8473265171051025,3.4842422008514404,7.197139739990234,9.496661186218262,2.358297109603882,3.331435441970825,0.8530712127685547,1.2107053995132446
LSTM,jena,full_normoff,2,A_end,16,2782,5,5.962749481201172,9.679583549499512,4.456051349639893,5.503294944763184,13.8555269241333,17.600366592407227,4.381523132324219,5.683671474456787,1.1578998565673828,1.5537512302398682
LSTM,jena,full_normoff,2,B_start,16,2782,5,3.313865900039673,5.359180927276611,2.847607135772705,3.4844954013824463,7.196674823760986,9.496232986450195,2.3580758571624756,3.331244945526123,0.8531051874160767,1.210744857788086
LSTM,jena,full_normoff,3,none,16,2782,5,3.352938652038574,5.418703079223633,2.7675724029541016,3.3796226978302,7.332714080810547,9.636567115783691,2.4429354667663574,3.4181201457977295,0.8685299754142761,1.2167840003967283
LSTM,jena,full_normoff,3,A_end,16,2782,5,6.089434623718262,9.95705223083496,4.4360032081604,5.4694743156433105,14.301764488220217,18.202077865600582,4.423584938049316,5.728643417358398,1.1963868141174316,1.5885719060897827
LSTM,jena,full_normoff,3,B_start,16,2782,5,3.3529205322265625,5.41874885559082,2.7677531242370605,3.379885673522949,7.332505702972412,9.6365966796875,2.4429078102111816,3.418062448501587,0.8685169219970703,1.2167919874191284
LSTM,jena,full_normoff,4,none,16,2782,5,3.252828359603882,5.363063812255859,2.5806760787963867,3.215794801712036,7.231050968170166,9.60234546661377,2.3402206897735596,3.3211212158203125,0.859365701675415,1.21392023563385
LSTM,jena,full_normoff,4,A_end,16,2782,5,5.787929058074951,9.400248527526855,4.1222968101501465,5.131556510925293,13.481725692749023,17.08730125427246,4.3867106437683105,5.721461772918701,1.1609827280044556,1.5539963245391846
LSTM,jena,full_normoff,4,B_start,16,2782,5,3.2528600692749023,5.363160610198975,2.5810091495513916,3.2162349224090576,7.231479167938232,9.602519035339355,2.33975601196289,3.320920705795288,0.8591991066932678,1.2136356830596924
Autoformer,beijing_aotizhongxin,full_normon,0,none,16,3448,2,5.189269065856934,9.154413223266602,2.9817869663238525,3.8295786380767822,13.20908546447754,17.142602920532227,3.865797519683838,5.065662860870361,0.7004048228263855,1.0088108777999878
Autoformer,beijing_aotizhongxin,full_normon,0,A_end,16,3448,2,5.883284091949463,10.40443229675293,2.993619918823242,3.837623357772827,15.476810455322266,19.639949798583984,4.300969123840332,5.603033065795898,0.7617393136024475,1.076969027519226
Autoformer,beijing_aotizhongxin,full_normon,0,B_start,16,3448,2,5.4119462966918945,9.57672119140625,2.996206760406494,3.8607430458068848,13.988040924072266,18.00999641418457,3.936577796936035,5.150282859802246,0.7269597053527832,1.0313405990600586
Autoformer,beijing_aotizhongxin,full_normon,1,none,16,3448,2,5.480274200439453,9.62252426147461,3.1678285598754883,4.066319465637207,13.923517227172852,18.001934051513672,4.106800556182861,5.356914043426514,0.7229490280151367,1.0348316431045532
Autoformer,beijing_aotizhongxin,full_normon,1,A_end,16,3448,2,5.954651355743408,10.468958854675291,3.168290138244629,4.032984733581543,15.520813941955566,19.71061134338379,4.371155261993408,5.698058605194092,0.7583442330360413,1.07488214969635
Autoformer,beijing_aotizhongxin,full_normon,1,B_start,16,3448,2,5.596897602081299,9.82528305053711,3.147102117538452,4.068276882171631,14.343607902526855,18.41685676574707,4.1558356285095215,5.413138389587402,0.7410438060760498,1.0541131496429443
Autoformer,beijing_aotizhongxin,full_normon,2,none,16,3448,2,5.340748310089111,9.41234016418457,3.170280694961548,4.042080402374268,13.580025672912598,17.634902954101562,3.907650232315063,5.1003594398498535,0.7050356864929199,1.01324725151062
Autoformer,beijing_aotizhongxin,full_normon,2,A_end,16,3448,2,6.1227898597717285,10.838366508483888,3.1629247665405273,4.045133590698242,16.178638458251953,20.497180938720703,4.373144149780273,5.67460823059082,0.7764533162117004,1.0871704816818235
Autoformer,beijing_aotizhongxin,full_normon,2,B_start,16,3448,2,5.4572062492370605,9.679478645324709,3.142763614654541,4.040843963623047,14.047322273254396,18.202375411987305,3.9119579792022705,5.1024675369262695,0.726782500743866,1.0388647317886353
Autoformer,beijing_aotizhongxin,full_normon,3,none,16,3448,2,5.304035186767578,9.34032154083252,3.1209940910339355,4.002000331878662,13.52962875366211,17.492891311645508,3.849797010421753,5.092328071594238,0.7157220840454102,1.008633017539978
Autoformer,beijing_aotizhongxin,full_normon,3,A_end,16,3448,2,6.00447416305542,10.618377685546877,3.105769157409668,3.9610164165496826,15.856523513793944,20.07231712341309,4.290627956390381,5.592459678649902,0.7649785280227661,1.0660942792892456
Autoformer,beijing_aotizhongxin,full_normon,3,B_start,16,3448,2,5.436426162719727,9.619802474975586,3.0929510593414307,3.970623731613159,14.07286262512207,18.099592208862305,3.847688674926758,5.074183940887451,0.7321998476982117,1.0266461372375488
